Date_of_report;Date_of_measurement;Wave;Region_code;Region_name;Subgroup_category;Subgroup;Indicator_category;Indicator;Sample_size;Figure_type;Value;Lower_limit;Upper_limit;Change_wrt_previous_measurement
2021-05-04 10:00:00;2021-03-30;10;VR02;Fryslân;Alle;Totaal;Naaste_omgeving;Werkt_thuis;182;Percentage;61.5;54;68.4;0
2021-05-04 10:00:00;2021-03-30;10;VR03;Drenthe;Alle;Totaal;Naaste_omgeving;Werkt_thuis;195;Percentage;68.2;61.2;74.5;0
2021-05-04 10:00:00;2021-03-30;10;VR04;IJsselland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;186;Percentage;65.5;58.3;72.1;0
2021-05-04 10:00:00;2021-03-30;10;VR05;Twente;Alle;Totaal;Naaste_omgeving;Werkt_thuis;182;Percentage;58.5;51.1;65.5;0
2021-05-04 10:00:00;2021-03-30;10;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;201;Percentage;62;55;68.6;0
2021-05-04 10:00:00;2021-03-30;10;VR07;Gelderland-Midden;Alle;Totaal;Naaste_omgeving;Werkt_thuis;193;Percentage;66.4;59.4;72.8;0
2021-05-04 10:00:00;2021-03-30;10;VR08;Gelderland-Zuid;Alle;Totaal;Naaste_omgeving;Werkt_thuis;193;Percentage;60.2;52.9;67;0
2021-05-04 10:00:00;2021-03-30;10;VR09;Utrecht;Alle;Totaal;Naaste_omgeving;Werkt_thuis;217;Percentage;68.5;61.9;74.5;0
2021-05-04 10:00:00;2021-03-30;10;VR10;Noord-Holland-Noord;Alle;Totaal;Naaste_omgeving;Werkt_thuis;194;Percentage;67.1;59.9;73.5;0
2021-05-04 10:00:00;2021-03-30;10;VR11;Zaanstreek-Waterland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;145;Percentage;59.1;50.4;67.3;-1
2021-05-04 10:00:00;2021-03-30;10;VR12;Kennemerland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;189;Percentage;62.1;54.8;69;0
2021-05-04 10:00:00;2021-03-30;10;VR13;Amsterdam-Amstelland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;180;Percentage;62.5;54.9;69.5;-1
2021-05-04 10:00:00;2021-03-30;10;VR14;Gooi en Vechtstreek;Alle;Totaal;Naaste_omgeving;Werkt_thuis;87;Percentage;60.5;48.2;71.6;0
2021-05-04 10:00:00;2021-03-30;10;VR15;Haaglanden;Alle;Totaal;Naaste_omgeving;Werkt_thuis;185;Percentage;69;61.8;75.4;0
2021-05-04 10:00:00;2021-03-30;10;VR16;Hollands-Midden;Alle;Totaal;Naaste_omgeving;Werkt_thuis;197;Percentage;62.7;55.6;69.3;0
2021-05-04 10:00:00;2021-03-30;10;VR17;Rotterdam-Rijnmond;Alle;Totaal;Naaste_omgeving;Werkt_thuis;194;Percentage;64.7;57.6;71.2;0
2021-05-04 10:00:00;2021-03-30;10;VR18;Zuid-Holland-Zuid;Alle;Totaal;Naaste_omgeving;Werkt_thuis;177;Percentage;56.6;49;63.8;0
2021-05-04 10:00:00;2021-03-30;10;VR19;Zeeland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;162;Percentage;53.3;45.3;61.2;0
2021-05-04 10:00:00;2021-03-30;10;VR20;Midden- en West-Brabant;Alle;Totaal;Naaste_omgeving;Werkt_thuis;189;Percentage;59.6;52.3;66.5;0
2021-05-04 10:00:00;2021-03-30;10;VR21;Brabant-Noord;Alle;Totaal;Naaste_omgeving;Werkt_thuis;192;Percentage;63.3;56.1;69.9;0
2021-05-04 10:00:00;2021-03-30;10;VR22;Brabant-Zuidoost;Alle;Totaal;Naaste_omgeving;Werkt_thuis;183;Percentage;65.4;58;72.1;0
2021-05-04 10:00:00;2021-03-30;10;VR23;Limburg-Noord;Alle;Totaal;Naaste_omgeving;Werkt_thuis;179;Percentage;60.6;53;67.8;0
2021-05-04 10:00:00;2021-03-30;10;VR24;Limburg-Zuid;Alle;Totaal;Naaste_omgeving;Werkt_thuis;185;Percentage;58.3;51;65.3;0
2021-05-04 10:00:00;2021-03-30;10;VR25;Flevoland;Alle;Totaal;Naaste_omgeving;Werkt_thuis;179;Percentage;63.7;56.1;70.7;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Alle;Totaal;Naleving;Avondklok;5026;Percentage;90.3;89.4;91.2;1
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;16-24;Naleving;Avondklok;511;Percentage;84.1;80.3;87.3;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;25-39;Naleving;Avondklok;1010;Percentage;88;85.7;90;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;40-54;Naleving;Avondklok;1284;Percentage;89.8;87.8;91.5;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;55-69;Naleving;Avondklok;1275;Percentage;91.9;90.1;93.4;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;70+;Naleving;Avondklok;946;Percentage;97;95.7;98;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Geslacht;Man;Naleving;Avondklok;2473;Percentage;88.5;87;89.8;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Geslacht;Vrouw;Naleving;Avondklok;2553;Percentage;92.1;90.9;93.2;1
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Opleiding;Laag;Naleving;Avondklok;1096;Percentage;88.6;86.3;90.6;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Opleiding;Midden;Naleving;Avondklok;2013;Percentage;89.4;87.8;90.8;1
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Opleiding;Hoog;Naleving;Avondklok;1917;Percentage;92.3;90.9;93.5;0
2021-05-04 10:00:00;2021-03-30;10;VR01;Groningen;Alle;Totaal;Naleving;Avondklok;209;Percentage;89;83.8;92.7;0
2021-05-04 10:00:00;2021-03-30;10;VR02;Fryslân;Alle;Totaal;Naleving;Avondklok;200;Percentage;87;81.5;91;0
2021-05-04 10:00:00;2021-03-30;10;VR03;Drenthe;Alle;Totaal;Naleving;Avondklok;213;Percentage;90.2;85.1;93.7;0
2021-05-04 10:00:00;2021-03-30;10;VR04;IJsselland;Alle;Totaal;Naleving;Avondklok;206;Percentage;89.2;83.8;93;0
2021-05-04 10:00:00;2021-03-30;10;VR05;Twente;Alle;Totaal;Naleving;Avondklok;197;Percentage;88.7;83.2;92.5;0
2021-05-04 10:00:00;2021-03-30;10;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Naleving;Avondklok;215;Percentage;89.3;83.9;93;0
2021-05-04 10:00:00;2021-03-30;10;VR07;Gelderland-Midden;Alle;Totaal;Naleving;Avondklok;209;Percentage;89.3;84.2;92.9;0
2021-05-04 10:00:00;2021-03-30;10;VR08;Gelderland-Zuid;Alle;Totaal;Naleving;Avondklok;210;Percentage;89.7;84.6;93.3;0
2021-05-04 10:00:00;2021-03-30;10;VR09;Utrecht;Alle;Totaal;Naleving;Avondklok;233;Percentage;90.8;86.1;94;0
2021-05-04 10:00:00;2021-03-30;10;VR10;Noord-Holland-Noord;Alle;Totaal;Naleving;Avondklok;216;Percentage;86.4;80.9;90.5;0
2021-05-04 10:00:00;2021-03-30;10;VR11;Zaanstreek-Waterland;Alle;Totaal;Naleving;Avondklok;170;Percentage;94.5;89.5;97.2;0
2021-05-04 10:00:00;2021-03-30;10;VR12;Kennemerland;Alle;Totaal;Naleving;Avondklok;211;Percentage;91.1;86.1;94.4;0
2021-05-04 10:00:00;2021-03-30;10;VR13;Amsterdam-Amstelland;Alle;Totaal;Naleving;Avondklok;193;Percentage;90;84.5;93.7;0
2021-05-04 10:00:00;2021-03-30;10;VR14;Gooi en Vechtstreek;Alle;Totaal;Naleving;Avondklok;97;Percentage;90;80.6;95.1;0
2021-05-04 10:00:00;2021-03-30;10;VR15;Haaglanden;Alle;Totaal;Naleving;Avondklok;200;Percentage;90.5;85.4;94;0
2021-05-04 10:00:00;2021-03-30;10;VR16;Hollands-Midden;Alle;Totaal;Naleving;Avondklok;212;Percentage;92.3;87.7;95.3;0
2021-05-04 10:00:00;2021-03-30;10;VR17;Rotterdam-Rijnmond;Alle;Totaal;Naleving;Avondklok;207;Percentage;90.5;85.5;93.8;0
2021-05-04 10:00:00;2021-03-30;10;VR18;Zuid-Holland-Zuid;Alle;Totaal;Naleving;Avondklok;194;Percentage;94.8;90.5;97.2;0
2021-05-04 10:00:00;2021-03-30;10;VR19;Zeeland;Alle;Totaal;Naleving;Avondklok;191;Percentage;91.3;86.2;94.7;0
2021-05-04 10:00:00;2021-03-30;10;VR20;Midden- en West-Brabant;Alle;Totaal;Naleving;Avondklok;204;Percentage;90.1;84.8;93.6;0
2021-05-04 10:00:00;2021-03-30;10;VR21;Brabant-Noord;Alle;Totaal;Naleving;Avondklok;205;Percentage;92.5;87.8;95.5;0
2021-05-04 10:00:00;2021-03-30;10;VR22;Brabant-Zuidoost;Alle;Totaal;Naleving;Avondklok;206;Percentage;90.4;85.4;93.8;0
2021-05-04 10:00:00;2021-03-30;10;VR23;Limburg-Noord;Alle;Totaal;Naleving;Avondklok;204;Percentage;92;86.9;95.2;0
2021-05-04 10:00:00;2021-03-30;10;VR24;Limburg-Zuid;Alle;Totaal;Naleving;Avondklok;213;Percentage;89.8;84.8;93.3;0
2021-05-04 10:00:00;2021-03-30;10;VR25;Flevoland;Alle;Totaal;Naleving;Avondklok;211;Percentage;92.7;87.8;95.7;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;371;Percentage;40.2;34.9;45.8;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;16-24;Naleving;Bij_klachten_blijf_thuis;23;Percentage;33.1;16.2;55.8;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;25-39;Naleving;Bij_klachten_blijf_thuis;120;Percentage;35.7;27.1;45.4;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;40-54;Naleving;Bij_klachten_blijf_thuis;97;Percentage;48.9;38.5;59.4;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;55-69;Naleving;Bij_klachten_blijf_thuis;80;Percentage;36.9;26.2;49;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;70+;Naleving;Bij_klachten_blijf_thuis;51;Percentage;47;32.7;61.9;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Geslacht;Man;Naleving;Bij_klachten_blijf_thuis;194;Percentage;37.2;30.2;44.8;-1
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Geslacht;Vrouw;Naleving;Bij_klachten_blijf_thuis;177;Percentage;43.6;35.9;51.7;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Opleiding;Laag;Naleving;Bij_klachten_blijf_thuis;69;Percentage;34.3;23.1;47.6;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Opleiding;Midden;Naleving;Bij_klachten_blijf_thuis;131;Percentage;49.5;40.4;58.6;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Opleiding;Hoog;Naleving;Bij_klachten_blijf_thuis;171;Percentage;36;28.6;44.2;0
2021-05-04 10:00:00;2021-03-30;10;VR01;Groningen;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;7;Percentage;30.3;7.6;69.5;0
2021-05-04 10:00:00;2021-03-30;10;VR02;Fryslân;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;9;Percentage;57.1;25.9;83.5;0
2021-05-04 10:00:00;2021-03-30;10;VR03;Drenthe;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;13;Percentage;29.6;11.3;58.2;0
2021-05-04 10:00:00;2021-03-30;10;VR04;IJsselland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;12;Percentage;25.4;8.4;55.9;0
2021-05-04 10:00:00;2021-03-30;10;VR05;Twente;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;21;Percentage;43.1;24.1;64.4;0
2021-05-04 10:00:00;2021-03-30;10;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;19;Percentage;70.8;47.7;86.6;0
2021-05-04 10:00:00;2021-03-30;10;VR07;Gelderland-Midden;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;15;Percentage;38;17.7;63.6;0
2021-05-04 10:00:00;2021-03-30;10;VR08;Gelderland-Zuid;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;18;Percentage;38;18.9;61.7;0
2021-05-04 10:00:00;2021-03-30;10;VR09;Utrecht;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;20;Percentage;31.4;14.6;54.9;0
2021-05-04 10:00:00;2021-03-30;10;VR10;Noord-Holland-Noord;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;18;Percentage;39.1;19.1;63.6;0
2021-05-04 10:00:00;2021-03-30;10;VR11;Zaanstreek-Waterland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;8;Percentage;36.3;11.7;71.1;0
2021-05-04 10:00:00;2021-03-30;10;VR12;Kennemerland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;15;Percentage;23.8;8.8;50.2;0
2021-05-04 10:00:00;2021-03-30;10;VR13;Amsterdam-Amstelland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;28;Percentage;40.5;23.7;59.7;0
2021-05-04 10:00:00;2021-03-30;10;VR14;Gooi en Vechtstreek;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;3;Percentage;0;0;0;-1
2021-05-04 10:00:00;2021-03-30;10;VR15;Haaglanden;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;10;Percentage;44.1;18.1;73.8;0
2021-05-04 10:00:00;2021-03-30;10;VR16;Hollands-Midden;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;12;Percentage;15.6;3.8;46.6;0
2021-05-04 10:00:00;2021-03-30;10;VR17;Rotterdam-Rijnmond;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;19;Percentage;58.1;35.3;77.8;0
2021-05-04 10:00:00;2021-03-30;10;VR18;Zuid-Holland-Zuid;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;9;Percentage;20.9;5.2;56.2;0
2021-05-04 10:00:00;2021-03-30;10;VR19;Zeeland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;9;Percentage;52.3;21.7;81.3;0
2021-05-04 10:00:00;2021-03-30;10;VR20;Midden- en West-Brabant;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;17;Percentage;27;11.3;51.8;0
2021-05-04 10:00:00;2021-03-30;10;VR21;Brabant-Noord;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;21;Percentage;29.4;13.7;52.3;0
2021-05-04 10:00:00;2021-03-30;10;VR22;Brabant-Zuidoost;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;13;Percentage;61.2;33.6;83.1;0
2021-05-04 10:00:00;2021-03-30;10;VR23;Limburg-Noord;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;21;Percentage;45;25.4;66.3;0
2021-05-04 10:00:00;2021-03-30;10;VR24;Limburg-Zuid;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;11;Percentage;25.3;8.1;56.5;0
2021-05-04 10:00:00;2021-03-30;10;VR25;Flevoland;Alle;Totaal;Naleving;Bij_klachten_blijf_thuis;23;Percentage;47.4;27.6;68;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Alle;Totaal;Naleving;Bij_klachten_laat_testen;785;Percentage;56.2;52.4;59.9;1
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;16-24;Naleving;Bij_klachten_laat_testen;72;Percentage;66.3;53.5;77.1;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;25-39;Naleving;Bij_klachten_laat_testen;274;Percentage;60.6;54.3;66.6;1
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;40-54;Naleving;Bij_klachten_laat_testen;204;Percentage;59;51.8;65.9;1
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;55-69;Naleving;Bij_klachten_laat_testen;167;Percentage;50.1;41.9;58.3;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;70+;Naleving;Bij_klachten_laat_testen;68;Percentage;27;17.1;40;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Geslacht;Man;Naleving;Bij_klachten_laat_testen;363;Percentage;47.1;41.7;52.7;1
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Geslacht;Vrouw;Naleving;Bij_klachten_laat_testen;422;Percentage;64.2;59.1;69;1
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Opleiding;Laag;Naleving;Bij_klachten_laat_testen;135;Percentage;46.6;37.4;56;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Opleiding;Midden;Naleving;Bij_klachten_laat_testen;268;Percentage;57.5;51.2;63.7;1
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Opleiding;Hoog;Naleving;Bij_klachten_laat_testen;382;Percentage;58.6;53.2;63.8;1
2021-05-04 10:00:00;2021-03-30;10;VR01;Groningen;Alle;Totaal;Naleving;Bij_klachten_laat_testen;16;Percentage;57.9;33.6;78.9;0
2021-05-04 10:00:00;2021-03-30;10;VR02;Fryslân;Alle;Totaal;Naleving;Bij_klachten_laat_testen;30;Percentage;68.5;50.1;82.5;1
2021-05-04 10:00:00;2021-03-30;10;VR03;Drenthe;Alle;Totaal;Naleving;Bij_klachten_laat_testen;30;Percentage;59.1;40.8;75.2;1
2021-05-04 10:00:00;2021-03-30;10;VR04;IJsselland;Alle;Totaal;Naleving;Bij_klachten_laat_testen;21;Percentage;40.5;21.7;62.5;0
2021-05-04 10:00:00;2021-03-30;10;VR05;Twente;Alle;Totaal;Naleving;Bij_klachten_laat_testen;39;Percentage;46.4;31.4;62;0
2021-05-04 10:00:00;2021-03-30;10;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Naleving;Bij_klachten_laat_testen;35;Percentage;63.3;46.1;77.6;1
2021-05-04 10:00:00;2021-03-30;10;VR07;Gelderland-Midden;Alle;Totaal;Naleving;Bij_klachten_laat_testen;32;Percentage;59.6;42;75.1;0
2021-05-04 10:00:00;2021-03-30;10;VR08;Gelderland-Zuid;Alle;Totaal;Naleving;Bij_klachten_laat_testen;27;Percentage;33.3;18.1;52.9;0
2021-05-04 10:00:00;2021-03-30;10;VR09;Utrecht;Alle;Totaal;Naleving;Bij_klachten_laat_testen;49;Percentage;60.2;45.7;73.1;1
2021-05-04 10:00:00;2021-03-30;10;VR10;Noord-Holland-Noord;Alle;Totaal;Naleving;Bij_klachten_laat_testen;41;Percentage;60;44.3;73.9;1
2021-05-04 10:00:00;2021-03-30;10;VR11;Zaanstreek-Waterland;Alle;Totaal;Naleving;Bij_klachten_laat_testen;23;Percentage;67.7;46.3;83.7;0
2021-05-04 10:00:00;2021-03-30;10;VR12;Kennemerland;Alle;Totaal;Naleving;Bij_klachten_laat_testen;34;Percentage;54.5;37.4;70.5;0
2021-05-04 10:00:00;2021-03-30;10;VR13;Amsterdam-Amstelland;Alle;Totaal;Naleving;Bij_klachten_laat_testen;60;Percentage;58;44.7;70.3;1
2021-05-04 10:00:00;2021-03-30;10;VR14;Gooi en Vechtstreek;Alle;Totaal;Naleving;Bij_klachten_laat_testen;10;Percentage;74.7;41.6;92.5;0
2021-05-04 10:00:00;2021-03-30;10;VR15;Haaglanden;Alle;Totaal;Naleving;Bij_klachten_laat_testen;26;Percentage;54;34.7;72.2;0
2021-05-04 10:00:00;2021-03-30;10;VR16;Hollands-Midden;Alle;Totaal;Naleving;Bij_klachten_laat_testen;34;Percentage;67.1;49.4;80.9;0
2021-05-04 10:00:00;2021-03-30;10;VR17;Rotterdam-Rijnmond;Alle;Totaal;Naleving;Bij_klachten_laat_testen;35;Percentage;52.4;35.9;68.5;0
2021-05-04 10:00:00;2021-03-30;10;VR18;Zuid-Holland-Zuid;Alle;Totaal;Naleving;Bij_klachten_laat_testen;23;Percentage;71.9;51.1;86.3;1
2021-05-04 10:00:00;2021-03-30;10;VR19;Zeeland;Alle;Totaal;Naleving;Bij_klachten_laat_testen;21;Percentage;63.5;41;81.3;0
2021-05-04 10:00:00;2021-03-30;10;VR20;Midden- en West-Brabant;Alle;Totaal;Naleving;Bij_klachten_laat_testen;32;Percentage;52.5;35.2;69.3;0
2021-05-04 10:00:00;2021-03-30;10;VR21;Brabant-Noord;Alle;Totaal;Naleving;Bij_klachten_laat_testen;43;Percentage;50.9;35.9;65.7;0
2021-05-04 10:00:00;2021-03-30;10;VR22;Brabant-Zuidoost;Alle;Totaal;Naleving;Bij_klachten_laat_testen;25;Percentage;61.7;41.5;78.4;0
2021-05-04 10:00:00;2021-03-30;10;VR23;Limburg-Noord;Alle;Totaal;Naleving;Bij_klachten_laat_testen;33;Percentage;36.6;21.7;54.7;0
2021-05-04 10:00:00;2021-03-30;10;VR24;Limburg-Zuid;Alle;Totaal;Naleving;Bij_klachten_laat_testen;27;Percentage;57.7;38.6;74.7;0
2021-05-04 10:00:00;2021-03-30;10;VR25;Flevoland;Alle;Totaal;Naleving;Bij_klachten_laat_testen;39;Percentage;41.7;26.7;58.5;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Alle;Totaal;Naleving;Draag_mondkapje_in_ov;579;Percentage;98.2;96.8;99;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;16-24;Naleving;Draag_mondkapje_in_ov;185;Percentage;98.7;95.8;99.6;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;25-39;Naleving;Draag_mondkapje_in_ov;121;Percentage;99.5;96.3;99.9;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;40-54;Naleving;Draag_mondkapje_in_ov;119;Percentage;97.3;91.2;99.2;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;55-69;Naleving;Draag_mondkapje_in_ov;96;Percentage;94.9;88;97.9;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Leeftijd;70+;Naleving;Draag_mondkapje_in_ov;58;Percentage;100;100;100;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Geslacht;Man;Naleving;Draag_mondkapje_in_ov;263;Percentage;97.9;95.5;99;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Geslacht;Vrouw;Naleving;Draag_mondkapje_in_ov;316;Percentage;98.5;96.2;99.4;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Opleiding;Laag;Naleving;Draag_mondkapje_in_ov;127;Percentage;98.1;94.9;99.3;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Opleiding;Midden;Naleving;Draag_mondkapje_in_ov;209;Percentage;96.1;92.2;98.1;0
2021-05-04 10:00:00;2021-03-30;10;NL00;Nederland;Opleiding;Hoog;Naleving;Draag_mondkapje_in_ov;243;Percentage;100;100;100;1
2021-05-04 10:00:00;2021-03-30;10;VR01;Groningen;Alle;Totaal;Naleving;Draag_mondkapje_in_ov;27;Percentage;96.1;76.7;99.5;-1
2021-05-04 10:00:00;2021-03-30;10;VR02;Fryslân;Alle;Totaal;Naleving;Draag_mondkapje_in_ov;14;Percentage;100;100;100;1
